Region,Crop_Type,modal_price
Rajasthan,Bajra(Pearl Millet/Cumbu),1815
Rajasthan,Barley (Jau),1708
Rajasthan,Bengal Gram(Gram)(Whole),3751
Rajasthan,Black Gram (Urd Beans)(Whole),3440
Rajasthan,Lentil (Masur)(Whole),4250
Rajasthan,Maize,2000
Rajasthan,Mustard,3613
Rajasthan,Wheat,1970
Rajasthan,Barley (Jau),1725
Rajasthan,Mustard,3775
Rajasthan,Soanf,7000
Rajasthan,Wheat,1750
Rajasthan,Barley (Jau),1740
Rajasthan,Bengal Gram(Gram)(Whole),3960
Rajasthan,Black Gram (Urd Beans)(Whole),3560
Rajasthan,Mustard,3693
Rajasthan,Wheat,1901
Rajasthan,Bengal Gram(Gram)(Whole),3900
Rajasthan,Black Gram (Urd Beans)(Whole),3550
Rajasthan,Chili Red,11000
Rajasthan,Guar,3750
Rajasthan,Gur(Jaggery),3300
Rajasthan,Mahua,1800
Rajasthan,Maize,1950
Rajasthan,Maize,1850
Rajasthan,Mustard,3400
Rajasthan,Soyabean,3450
Rajasthan,Sugar,3600
Rajasthan,Wheat,2000
Rajasthan,Wheat,1880
Rajasthan,Apple,9500
Rajasthan,Banana,1000
Rajasthan,Bhindi(Ladies Finger),700
Rajasthan,Bitter gourd,2250
Rajasthan,Bottle gourd,1000
Rajasthan,Brinjal,1500
Rajasthan,Cabbage,2400
Rajasthan,Carrot,1800
Rajasthan,Cauliflower,3000
Rajasthan,Ginger(Green),7750
Rajasthan,Green Chilli,1750
Rajasthan,Guar,2500
Rajasthan,Lemon,2250
Rajasthan,Mango,1750
Rajasthan,Mousambi(Sweet Lime),2500
Rajasthan,Onion,1000
Rajasthan,Papaya,1400
Rajasthan,Pineapple,3200
Rajasthan,Pomegranate,3750
Rajasthan,Potato,650
Rajasthan,Tomato,3000
Rajasthan,Water Melon,1350
Tamil Nadu,Cashewnuts,9125
Tamil Nadu,Cotton,5100
Tamil Nadu,Coconut,1900
Tamil Nadu,Coconut,2350
Tamil Nadu,Copra,8500
Tamil Nadu,Maize,2350
Tamil Nadu,Paddy(Dhan)(Common),1710
Tamil Nadu,Coconut,2150
Tamil Nadu,Coconut,2450
Tamil Nadu,Copra,8800
Tamil Nadu,Maize,2000
Tamil Nadu,Coconut,2210
Tamil Nadu,Dry Chillies,2670
Tamil Nadu,Copra,9000
Tamil Nadu,Coconut,1950
Tamil Nadu,Groundnut,5600
Tamil Nadu,Coconut,2200
Tamil Nadu,Dry Chillies,6000
Tamil Nadu,Jowar(Sorghum),2800
Tamil Nadu,Coconut,2200
Tamil Nadu,Paddy(Dhan)(Common),1585
Tamil Nadu,Paddy(Dhan)(Common),1493
Tamil Nadu,Groundnut,7824
Tamil Nadu,Black Gram (Urd Beans)(Whole),5519
Tamil Nadu,Cotton,5568
Tamil Nadu,Paddy(Dhan)(Common),1692
Tamil Nadu,Paddy(Dhan)(Common),1647
Tamil Nadu,Paddy(Dhan)(Common),1793
Tamil Nadu,Paddy(Dhan)(Common),1608
Tamil Nadu,Ragi (Finger Millet),2609
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",10253
Tamil Nadu,Tamarind Fruit,4000
Tamil Nadu,Coconut Seed,1200
Tamil Nadu,Coconut Seed,1200
Tamil Nadu,Cotton,5280
Tamil Nadu,Coconut,1700
Tamil Nadu,Maize,1600
Tamil Nadu,Coconut,1800
Tamil Nadu,Cotton,5250
Tamil Nadu,Coconut,2250
Tamil Nadu,Coconut,2125
Tamil Nadu,Coconut,2345
Tamil Nadu,Turmeric,6312
Tamil Nadu,Turmeric,7055
Tamil Nadu,Copra,9150
Tamil Nadu,Coconut,2000
Tamil Nadu,Cotton,6500
Tamil Nadu,Coconut,2285
Tamil Nadu,Turmeric,6539
Tamil Nadu,Turmeric,7150
Tamil Nadu,Tobacco,3300
Tamil Nadu,Coconut,1400
Tamil Nadu,Copra,7185
Tamil Nadu,Paddy(Dhan)(Common),1700
Tamil Nadu,Paddy(Dhan)(Common),1428
Tamil Nadu,Paddy(Dhan)(Common),1580
Tamil Nadu,Paddy(Dhan)(Common),1700
Tamil Nadu,Paddy(Dhan)(Common),1428
Tamil Nadu,Paddy(Dhan)(Common),1580
Tamil Nadu,Paddy(Dhan)(Common),1825
Tamil Nadu,Cotton,4040
Tamil Nadu,Cotton,3900
Tamil Nadu,Jowar(Sorghum),2035
Tamil Nadu,Paddy(Dhan)(Common),1900
Tamil Nadu,Paddy(Dhan)(Common),2435
Tamil Nadu,Rubber,12500
Tamil Nadu,Turmeric,6929
Tamil Nadu,Turmeric,8280
Tamil Nadu,Copra,7510
Tamil Nadu,Copra,7550
Tamil Nadu,Turmeric,7000
Tamil Nadu,Turmeric,8500
Tamil Nadu,Coconut,1850
Tamil Nadu,Dry Chillies,6800
Tamil Nadu,Copra,7200
Tamil Nadu,Cotton,5650
Tamil Nadu,Coconut,2005
Tamil Nadu,Cotton,5300
Tamil Nadu,Cotton,5500
Tamil Nadu,Coconut,1900
Tamil Nadu,Turmeric,5600
Tamil Nadu,Maize,1470
Tamil Nadu,Paddy(Dhan)(Common),1480
Tamil Nadu,Coconut,2280
Tamil Nadu,Paddy(Dhan)(Common),1900
Tamil Nadu,Paddy(Dhan)(Common),1780
Tamil Nadu,Paddy(Dhan)(Common),1800
Tamil Nadu,Paddy(Dhan)(Common),1780
Tamil Nadu,Paddy(Dhan)(Common),2250
Tamil Nadu,Cotton,5200
Tamil Nadu,Paddy(Dhan)(Common),1850
Tamil Nadu,Banana,1250
Tamil Nadu,Coconut,1200
Tamil Nadu,Paddy(Dhan)(Common),1870
Tamil Nadu,Coconut,1400
Tamil Nadu,Jowar(Sorghum),2440
Tamil Nadu,Paddy(Dhan)(Common),1870
Tamil Nadu,Bajra(Pearl Millet/Cumbu),2620
Tamil Nadu,Cotton,5000
Tamil Nadu,Jowar(Sorghum),2370
Tamil Nadu,Maize,2610
Tamil Nadu,Paddy(Dhan)(Common),1890
Tamil Nadu,Groundnut,8049
Tamil Nadu,Paddy(Dhan)(Common),1679
Tamil Nadu,Paddy(Dhan)(Common),1695
Tamil Nadu,Paddy(Dhan)(Common),1765
Tamil Nadu,Paddy(Dhan)(Common),1734
Tamil Nadu,Castor Seed,3731
Tamil Nadu,Copra,7800
Tamil Nadu,Dry Chillies,10530
Tamil Nadu,Groundnut,9500
Tamil Nadu,Kulthi(Horse Gram),3606
Tamil Nadu,Paddy(Dhan)(Common),1800
Tamil Nadu,Paddy(Dhan)(Common),2081
Tamil Nadu,Paddy(Dhan)(Common),1850
Tamil Nadu,Ragi (Finger Millet),2800
Tamil Nadu,Black Gram (Urd Beans)(Whole),5689
Tamil Nadu,Groundnut,9396
Tamil Nadu,Paddy(Dhan)(Common),1875
Tamil Nadu,Paddy(Dhan)(Common),3079
Tamil Nadu,Maize,2460
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",7700
Tamil Nadu,Black Gram (Urd Beans)(Whole),5049
Tamil Nadu,Gingelly Oil,10275
Tamil Nadu,T.V. Cumbu,2696
Tamil Nadu,Hybrid Cumbu,1923
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",6376
Tamil Nadu,Maize,2482
Tamil Nadu,Paddy(Dhan)(Common),1955
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",9264
Tamil Nadu,T.V. Cumbu,2101
Tamil Nadu,Black Gram (Urd Beans)(Whole),5233
Tamil Nadu,Gingelly Oil,10624
Tamil Nadu,Groundnut,7986
Tamil Nadu,Maize,2550
Tamil Nadu,Paddy(Dhan)(Common),1693
Tamil Nadu,Paddy(Dhan)(Common),1607
Tamil Nadu,Ragi (Finger Millet),2536
Tamil Nadu,T.V. Cumbu,2313
Tamil Nadu,Black Gram (Urd Beans)(Whole),5005
Tamil Nadu,Paddy(Dhan)(Common),1772
Tamil Nadu,Paddy(Dhan)(Common),2345
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",7559
Tamil Nadu,Black Gram (Urd Beans)(Whole),5599
Tamil Nadu,Green Gram (Moong)(Whole),5099
Tamil Nadu,Groundnut,8884
Tamil Nadu,Ragi (Finger Millet),2729
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",10305
Tamil Nadu,T.V. Cumbu,2313
Tamil Nadu,Paddy(Dhan)(Common),1480
Tamil Nadu,Black Gram (Urd Beans)(Whole),5350
Tamil Nadu,Cowpea (Lobia/Karamani),1250
Tamil Nadu,Green Gram (Moong)(Whole),5194
Tamil Nadu,Maize,2521
Tamil Nadu,Paddy(Dhan)(Common),1739
Tamil Nadu,Paddy(Dhan)(Common),2117
Tamil Nadu,Ragi (Finger Millet),2370
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",10418
Tamil Nadu,T.V. Cumbu,2180
Tamil Nadu,Black Gram (Urd Beans)(Whole),5501
Tamil Nadu,Cotton,5340
Tamil Nadu,Gingelly Oil,10486
Tamil Nadu,Groundnut,6973
Tamil Nadu,Hybrid Cumbu,2410
Tamil Nadu,Paddy(Dhan)(Common),1840
Tamil Nadu,Paddy(Dhan)(Common),2326
Tamil Nadu,Ragi (Finger Millet),2729
Tamil Nadu,Thinai (Italian Millet),4475
Tamil Nadu,Black Gram (Urd Beans)(Whole),5546
Tamil Nadu,Cotton,5989
Tamil Nadu,Green Gram (Moong)(Whole),5689
Tamil Nadu,Groundnut,8036
Tamil Nadu,Paddy(Dhan)(Common),1532
Tamil Nadu,Paddy(Dhan)(Common),1645
Tamil Nadu,Paddy(Dhan)(Common),1908
Tamil Nadu,Paddy(Dhan)(Common),1681
Tamil Nadu,Paddy(Dhan)(Common),1245
Tamil Nadu,Ragi (Finger Millet),2769
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",9861
Tamil Nadu,T.V. Cumbu,2379
Tamil Nadu,Maize,2600
Telangana,Wood,440
Telangana,Cotton,5900
Telangana,Cotton,5450
Telangana,Beetroot,2500
Telangana,Bhindi(Ladies Finger),1800
Telangana,Bitter gourd,3000
Telangana,Bottle gourd,1400
Telangana,Brinjal,1400
Telangana,Cabbage,1800
Telangana,Capsicum,3200
Telangana,Carrot,3500
Telangana,Cauliflower,3500
Telangana,Cluster beans,1800
Telangana,Colacasia,2800
Telangana,Cucumbar(Kheera),1200
Telangana,Drumstick,3000
Telangana,Field Pea,4000
Telangana,French Beans (Frasbean),4500
Telangana,Green Chilli,2500
Telangana,Onion,1000
Telangana,Potato,1200
Telangana,Pumpkin,1200
Telangana,Raddish,600
Telangana,Ridgeguard(Tori),2500
Telangana,Snakeguard,3000
Telangana,Sweet Potato,2300
Telangana,Tomato,3200
Telangana,Yam (Ratalu),1000
Telangana,Beetroot,1200
Telangana,Bhindi(Ladies Finger),1200
Telangana,Bitter gourd,2000
Telangana,Bottle gourd,700
Telangana,Brinjal,700
Telangana,Cabbage,1200
Telangana,Capsicum,2900
Telangana,Carrot,1900
Telangana,Cauliflower,2000
Telangana,Cluster beans,1500
Telangana,Cucumbar(Kheera),700
Telangana,Drumstick,2500
Telangana,Field Pea,3000
Telangana,French Beans (Frasbean),4200
Telangana,Green Chilli,1000
Telangana,Onion,1100
Telangana,Onion Green,2500
Telangana,Potato,900
Telangana,Ridgeguard(Tori),2000
Telangana,Tomato,2800
Telangana,Dry Chillies,10300
Telangana,Onion,1400
Telangana,Cotton,5350
Telangana,Maize,1700
Telangana,Paddy(Dhan)(Common),1750
Telangana,Paddy(Dhan)(Common),1770
Telangana,Maize,2340
Telangana,Paddy(Dhan)(Common),1770
Telangana,Paddy(Dhan)(Common),1750
Telangana,Wood,390
Telangana,Wood,400
Telangana,Wood,400
Telangana,Paddy(Dhan)(Common),1750
Telangana,Cotton,5450
Telangana,Wood,600
Telangana,Paddy(Dhan)(Common),1750
Telangana,Paddy(Dhan)(Common),1700
Telangana,Paddy(Dhan)(Common),1750
Telangana,Groundnut,4038
Telangana,Ragi (Finger Millet),1800
Telangana,Beetroot,1800
Telangana,Bitter gourd,2800
Telangana,Brinjal,800
Telangana,Cabbage,2800
Telangana,Capsicum,4000
Telangana,Carrot,4000
Telangana,Cluster beans,1800
Telangana,Green Chilli,2800
Telangana,Tomato,4000
Telangana,Paddy(Dhan)(Basmati),1750
Telangana,Paddy(Dhan)(Common),1750
Telangana,Paddy(Dhan)(Common),1770
Telangana,Paddy(Dhan)(Common),1770
Telangana,Paddy(Dhan)(Common),1770
Telangana,Paddy(Dhan)(Common),1750
Telangana,Paddy(Dhan)(Common),1770
Telangana,Paddy(Dhan)(Common),1770
Telangana,Arhar (Tur/Red Gram)(Whole),5094
Telangana,Paddy(Dhan)(Common),1770
Telangana,Paddy(Dhan)(Common),1750
Telangana,Paddy(Dhan)(Common),2031
Telangana,Turmeric,6050
Telangana,Turmeric,6412
Telangana,Paddy(Dhan)(Common),1800
Telangana,Brinjal,1300
Telangana,Cabbage,1400
Telangana,Cauliflower,1800
Telangana,Green Chilli,2200
Telangana,Tomato,2300
Telangana,Brinjal,1800
Telangana,Green Chilli,2200
Telangana,Tomato,3800
Telangana,Maize,1700
Telangana,Paddy(Dhan)(Common),1770
Telangana,Arhar (Tur/Red Gram)(Whole),5102
Telangana,Cotton,6100
Telangana,Cowpea (Lobia/Karamani),3510
Telangana,Dry Chillies,10000
Telangana,Green Gram (Moong)(Whole),5502
Telangana,Maize,2351
Telangana,"Sesamum(Sesame,Gingelly,Til)",9882
Tripura,Pointed gourd (Parval),4480
Tripura,Potato,1480
Tripura,Ridgeguard(Tori),4970
Tripura,Sponge gourd,3890
Tripura,Bhindi(Ladies Finger),4500
Tripura,Bitter gourd,5000
Tripura,Brinjal,3500
Tripura,Cowpea(Veg),4800
Tripura,Cucumbar(Kheera),4500
Tripura,Green Chilli,16000
Tripura,Masur Dal,8000
Tripura,Potato,1900
Tripura,Rice,2600
Tripura,Bitter gourd,3700
Tripura,Brinjal,3100
Tripura,Colacasia,3400
Tripura,Cucumbar(Kheera),3200
Tripura,Fish,19000
Tripura,Fish,15000
Tripura,Green Chilli,14000
Tripura,Onion,2700
Tripura,Potato,1210
Tripura,Ridgeguard(Tori),1050
Tripura,Tomato,4650
Tripura,Bhindi(Ladies Finger),5000
Tripura,Bitter gourd,6500
Tripura,Brinjal,4000
Tripura,Cowpea(Veg),5000
Tripura,Cucumbar(Kheera),4500
Tripura,Green Chilli,15000
Tripura,Sponge gourd,4000
Tripura,Bhindi(Ladies Finger),4500
Tripura,Bitter gourd,6000
Tripura,Brinjal,4000
Tripura,Cowpea(Veg),5000
Tripura,Cucumbar(Kheera),4500
Tripura,Green Chilli,15000
Tripura,Sponge gourd,4000
Tripura,Onion,2400
Tripura,Potato,1400
Tripura,Brinjal,3500
Tripura,Cowpea(Veg),5000
Tripura,Green Chilli,18000
Tripura,Potato,1700
Tripura,Rice,2700
Tripura,Sponge gourd,4000
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1820
Uttar Pradesh,Banana,2200
Uttar Pradesh,Bhindi(Ladies Finger),1050
Uttar Pradesh,Bottle gourd,750
Uttar Pradesh,Brinjal,950
Uttar Pradesh,Cabbage,1250
Uttar Pradesh,Cauliflower,2500
Uttar Pradesh,Green Chilli,2550
Uttar Pradesh,Gur(Jaggery),3160
Uttar Pradesh,Lemon,5000
Uttar Pradesh,Mustard,3600
Uttar Pradesh,Onion,1230
Uttar Pradesh,Potato,860
Uttar Pradesh,Pumpkin,750
Uttar Pradesh,Raddish,1000
Uttar Pradesh,Rice,2570
Uttar Pradesh,Spinach,950
Uttar Pradesh,Sponge gourd,950
Uttar Pradesh,Tomato,2500
Uttar Pradesh,Wheat,1840
Uttar Pradesh,Apple,8050
Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),4850
Uttar Pradesh,Arhar Dal(Tur Dal),8050
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1810
Uttar Pradesh,Banana,1880
Uttar Pradesh,Barley (Jau),1890
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5550
Uttar Pradesh,Bengal Gram(Gram)(Whole),4950
Uttar Pradesh,Bhindi(Ladies Finger),1500
Uttar Pradesh,Bitter gourd,1850
Uttar Pradesh,Black Gram (Urd Beans)(Whole),5500
Uttar Pradesh,Black Gram Dal (Urd Dal),6800
Uttar Pradesh,Bottle gourd,780
Uttar Pradesh,Brinjal,1420
Uttar Pradesh,Capsicum,2650
Uttar Pradesh,Cauliflower,2880
Uttar Pradesh,Cucumbar(Kheera),1400
Uttar Pradesh,Garlic,4900
Uttar Pradesh,Green Chilli,2750
Uttar Pradesh,Green Gram (Moong)(Whole),5450
Uttar Pradesh,Green Gram Dal (Moong Dal),7250
Uttar Pradesh,Gur(Jaggery),3250
Uttar Pradesh,Lemon,4850
Uttar Pradesh,Lentil (Masur)(Whole),4850
Uttar Pradesh,Maize,1910
Uttar Pradesh,Mango,3750
Uttar Pradesh,Masur Dal,6650
Uttar Pradesh,Mousambi(Sweet Lime),3500
Uttar Pradesh,Mustard,3550
Uttar Pradesh,Onion,1400
Uttar Pradesh,Papaya,3300
Uttar Pradesh,Pointed gourd (Parval),2180
Uttar Pradesh,Pomegranate,4800
Uttar Pradesh,Potato,840
Uttar Pradesh,Pumpkin,800
Uttar Pradesh,Raddish,1200
Uttar Pradesh,Rice,2580
Uttar Pradesh,Spinach,1050
Uttar Pradesh,Sponge gourd,1100
Uttar Pradesh,Tomato,3000
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Apple,6050
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1750
Uttar Pradesh,Banana,1060
Uttar Pradesh,Barley (Jau),1760
Uttar Pradesh,Bhindi(Ladies Finger),1210
Uttar Pradesh,Bottle gourd,540
Uttar Pradesh,Brinjal,850
Uttar Pradesh,Cabbage,1200
Uttar Pradesh,Cauliflower,2480
Uttar Pradesh,Cucumbar(Kheera),1220
Uttar Pradesh,Green Chilli,1250
Uttar Pradesh,Lemon,2150
Uttar Pradesh,Potato,550
Uttar Pradesh,Pumpkin,360
Uttar Pradesh,Tomato,1650
Uttar Pradesh,Apple,8050
Uttar Pradesh,Banana,2055
Uttar Pradesh,Barley (Jau),1855
Uttar Pradesh,Bottle gourd,800
Uttar Pradesh,Brinjal,1170
Uttar Pradesh,Cabbage,1225
Uttar Pradesh,Cauliflower,2575
Uttar Pradesh,Cucumbar(Kheera),1380
Uttar Pradesh,Green Chilli,2600
Uttar Pradesh,Gur(Jaggery),3050
Uttar Pradesh,Lemon,4950
Uttar Pradesh,Mango,3170
Uttar Pradesh,Mustard,3450
Uttar Pradesh,Onion,1310
Uttar Pradesh,Pomegranate,4830
Uttar Pradesh,Potato,805
Uttar Pradesh,Pumpkin,750
Uttar Pradesh,Raddish,1060
Uttar Pradesh,Rice,2575
Uttar Pradesh,Sponge gourd,1025
Uttar Pradesh,Tomato,2350
Uttar Pradesh,Wheat,1848
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1825
Uttar Pradesh,Banana,1300
Uttar Pradesh,Bhindi(Ladies Finger),800
Uttar Pradesh,Bottle gourd,750
Uttar Pradesh,Brinjal,850
Uttar Pradesh,Cucumbar(Kheera),950
Uttar Pradesh,Green Chilli,1550
Uttar Pradesh,Gur(Jaggery),2460
Uttar Pradesh,Lemon,3100
Uttar Pradesh,Mustard,3625
Uttar Pradesh,Onion,900
Uttar Pradesh,Potato,775
Uttar Pradesh,Pumpkin,550
Uttar Pradesh,Rice,2510
Uttar Pradesh,Tomato,1500
Uttar Pradesh,Wheat,1800
Uttar Pradesh,Apple,5320
Uttar Pradesh,Banana,1080
Uttar Pradesh,Bhindi(Ladies Finger),870
Uttar Pradesh,Bottle gourd,560
Uttar Pradesh,Brinjal,820
Uttar Pradesh,Cucumbar(Kheera),760
Uttar Pradesh,Green Chilli,930
Uttar Pradesh,Lemon,3970
Uttar Pradesh,Mango,1970
Uttar Pradesh,Onion,880
Uttar Pradesh,Potato,600
Uttar Pradesh,Pumpkin,530
Uttar Pradesh,Tomato,1060
Uttar Pradesh,Apple,5500
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1850
Uttar Pradesh,Banana,1050
Uttar Pradesh,Bhindi(Ladies Finger),1150
Uttar Pradesh,Bitter gourd,1050
Uttar Pradesh,Bottle gourd,1450
Uttar Pradesh,Brinjal,1450
Uttar Pradesh,Cabbage,1650
Uttar Pradesh,Cauliflower,1850
Uttar Pradesh,Cucumbar(Kheera),750
Uttar Pradesh,Green Chilli,1250
Uttar Pradesh,Lemon,2900
Uttar Pradesh,Mango,2500
Uttar Pradesh,Mousambi(Sweet Lime),3100
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Potato,750
Uttar Pradesh,Pumpkin,950
Uttar Pradesh,Raddish,650
Uttar Pradesh,Tinda,1750
Uttar Pradesh,Tomato,1850
Uttar Pradesh,Wheat,1800
Uttar Pradesh,Barley (Jau),1800
Uttar Pradesh,Bottle gourd,700
Uttar Pradesh,Brinjal,700
Uttar Pradesh,Cauliflower,1100
Uttar Pradesh,Colacasia,2000
Uttar Pradesh,Green Chilli,1500
Uttar Pradesh,Mango,3300
Uttar Pradesh,Mustard,3650
Uttar Pradesh,Onion,1200
Uttar Pradesh,Potato,600
Uttar Pradesh,Pumpkin,700
Uttar Pradesh,Raddish,700
Uttar Pradesh,Apple,8150
Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),4850
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1800
Uttar Pradesh,Banana,2700
Uttar Pradesh,Barley (Jau),1890
Uttar Pradesh,Bengal Gram(Gram)(Whole),4950
Uttar Pradesh,Bhindi(Ladies Finger),1450
Uttar Pradesh,Bottle gourd,1800
Uttar Pradesh,Brinjal,1200
Uttar Pradesh,Cauliflower,3050
Uttar Pradesh,Cucumbar(Kheera),1500
Uttar Pradesh,Ghee,38950
Uttar Pradesh,Green Chilli,2650
Uttar Pradesh,Gur(Jaggery),3200
Uttar Pradesh,Lemon,3800
Uttar Pradesh,Lentil (Masur)(Whole),4850
Uttar Pradesh,Maize,1910
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Mustard Oil,8500
Uttar Pradesh,Onion,1300
Uttar Pradesh,Paddy(Dhan)(Basmati),3500
Uttar Pradesh,Paddy(Dhan)(Basmati),3200
Uttar Pradesh,Paddy(Dhan)(Basmati),2650
Uttar Pradesh,Papaya,3600
Uttar Pradesh,Pomegranate,4650
Uttar Pradesh,Potato,850
Uttar Pradesh,Pumpkin,700
Uttar Pradesh,Raddish,1350
Uttar Pradesh,Rice,2550
Uttar Pradesh,Tomato,3100
Uttar Pradesh,Wheat,1910
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1840
Uttar Pradesh,Bottle gourd,990
Uttar Pradesh,Brinjal,1340
Uttar Pradesh,Colacasia,1490
Uttar Pradesh,Maize,1820
Uttar Pradesh,Onion,1140
Uttar Pradesh,Potato,740
Uttar Pradesh,Sponge gourd,1090
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Wood,390
Uttar Pradesh,Apple,8000
Uttar Pradesh,Arhar Dal(Tur Dal),8000
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1800
Uttar Pradesh,Banana,2525
Uttar Pradesh,Barley (Jau),1785
Uttar Pradesh,Bengal Gram(Gram)(Whole),4950
Uttar Pradesh,Black Gram Dal (Urd Dal),6700
Uttar Pradesh,Bottle gourd,1000
Uttar Pradesh,Brinjal,1150
Uttar Pradesh,Cabbage,1500
Uttar Pradesh,Cauliflower,3000
Uttar Pradesh,Green Chilli,2550
Uttar Pradesh,Gur(Jaggery),3000
Uttar Pradesh,Maize,1890
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Mustard Oil,8600
Uttar Pradesh,Onion,1320
Uttar Pradesh,Potato,830
Uttar Pradesh,Pumpkin,650
Uttar Pradesh,Raddish,1200
Uttar Pradesh,Rice,2550
Uttar Pradesh,Tomato,2950
Uttar Pradesh,Wheat,1860
Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),5200
Uttar Pradesh,Arhar Dal(Tur Dal),8100
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1820
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5700
Uttar Pradesh,Bengal Gram(Gram)(Whole),4800
Uttar Pradesh,Black Gram (Urd Beans)(Whole),5550
Uttar Pradesh,Black Gram Dal (Urd Dal),6400
Uttar Pradesh,Brinjal,1250
Uttar Pradesh,Garlic,4900
Uttar Pradesh,Green Chilli,3550
Uttar Pradesh,Green Gram (Moong)(Whole),6150
Uttar Pradesh,Gur(Jaggery),3300
Uttar Pradesh,Maize,1900
Uttar Pradesh,Mustard,4200
Uttar Pradesh,Mustard Oil,9800
Uttar Pradesh,Onion,1280
Uttar Pradesh,Potato,980
Uttar Pradesh,Rice,2450
Uttar Pradesh,Tomato,2900
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Banana,2200
Uttar Pradesh,Banana - Green,1460
Uttar Pradesh,Barley (Jau),1850
Uttar Pradesh,Bengal Gram(Gram)(Whole),4650
Uttar Pradesh,Bhindi(Ladies Finger),1700
Uttar Pradesh,Bitter gourd,2100
Uttar Pradesh,Black Gram (Urd Beans)(Whole),5615
Uttar Pradesh,Bottle gourd,1800
Uttar Pradesh,Brinjal,1550
Uttar Pradesh,Garlic,5850
Uttar Pradesh,Ginger(Green),8200
Uttar Pradesh,Green Chilli,4300
Uttar Pradesh,Lemon,4600
Uttar Pradesh,Maize,1935
Uttar Pradesh,Mango,3850
Uttar Pradesh,Mousambi(Sweet Lime),3650
Uttar Pradesh,Mustard,4215
Uttar Pradesh,Onion,1400
Uttar Pradesh,Papaya,2650
Uttar Pradesh,Peas(Dry),4750
Uttar Pradesh,Pomegranate,6100
Uttar Pradesh,Potato,850
Uttar Pradesh,Pumpkin,1100
Uttar Pradesh,Raddish,1600
Uttar Pradesh,Rice,2585
Uttar Pradesh,Spinach,965
Uttar Pradesh,Tomato,2800
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Onion,1300
Uttar Pradesh,Potato,1000
Uttar Pradesh,Rice,2500
Uttar Pradesh,Tomato,1400
Uttar Pradesh,Wheat,1840
Uttar Pradesh,Onion,1850
Uttar Pradesh,Potato,900
Uttar Pradesh,Apple,9300
Uttar Pradesh,Bhindi(Ladies Finger),2280
Uttar Pradesh,Bitter gourd,2500
Uttar Pradesh,Apple,8100
Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),5800
Uttar Pradesh,Arhar Dal(Tur Dal),8450
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1850
Uttar Pradesh,Banana,2950
Uttar Pradesh,Banana - Green,1200
Uttar Pradesh,Bengal Gram(Gram)(Whole),4280
Uttar Pradesh,Bhindi(Ladies Finger),1340
Uttar Pradesh,Black Gram (Urd Beans)(Whole),5500
Uttar Pradesh,Black Gram Dal (Urd Dal),7550
Uttar Pradesh,Bottle gourd,1270
Uttar Pradesh,Brinjal,1275
Uttar Pradesh,Garlic,6900
Uttar Pradesh,Green Chilli,4300
Uttar Pradesh,Green Gram (Moong)(Whole),5650
Uttar Pradesh,Gur(Jaggery),3680
Uttar Pradesh,Lentil (Masur)(Whole),3950
Uttar Pradesh,Mango,3570
Uttar Pradesh,Mustard,3600
Uttar Pradesh,Mustard Oil,8500
Uttar Pradesh,Onion,1270
Uttar Pradesh,Potato,870
Uttar Pradesh,Raddish,1325
Uttar Pradesh,Rice,2600
Uttar Pradesh,Sponge gourd,1650
Uttar Pradesh,Tomato,3600
Uttar Pradesh,Wheat,1900
Uttar Pradesh,White Peas,4900
Uttar Pradesh,Apple,8265
Uttar Pradesh,Arhar Dal(Tur Dal),7920
Uttar Pradesh,Banana - Green,1500
Uttar Pradesh,Barley (Jau),1820
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5670
